x,y,Vel
13.920129776000977,-0.9978063702583313,-10.0
13.927046775817871,-0.9983022212982178,-10.0
49.699493408203125,-7.4276323318481445,-10.199999809265137
13.9425630569458,-0.6087449193000793,-9.800000190734863
14.246289253234863,-0.6220058798789978,-9.600000381469727
11.622980117797852,-0.02028593048453331,-10.0
11.413264274597168,-0.8982426524162292,-10.0
16.40227699279785,-9.855472564697266,-8.800000190734863
11.338428497314453,-0.8724438548088074,-9.600000381469727
42.64352035522461,-16.113628387451172,-9.600000381469727
11.614720344543457,-1.118369460105896,-10.0
16.583181381225586,-10.0036039352417,-8.0
16.583181381225586,-10.0036039352417,-8.0
11.690387725830078,-0.6945364475250244,-9.800000190734863
46.14434051513672,-7.5564188957214355,-9.800000190734863
11.696146965026855,-0.49021339416503906,-9.600000381469727
81.38285064697266,24.106674194335938,-9.800000190734863
11.720207214355469,-0.7168379426002502,-9.800000190734863
11.73180866241455,-0.49170807003974915,-9.800000190734863
15.356306076049805,-9.858561515808105,-8.40000057220459
11.714909553527832,-0.3476901054382324,-9.600000381469727
125.45276641845703,73.60262298583984,-8.199999809265137
11.673535346984863,-0.46885716915130615,-9.600000381469727
11.679551124572754,-0.8576920032501221,-9.800000190734863
40.14699172973633,0.35035717487335205,-9.800000190734863
84.42545318603516,-40.268836975097656,-8.800000190734863
84.38980102539062,-40.2518310546875,-8.600000381469727
11.370824813842773,-0.6755508780479431,-9.800000190734863
15.11894702911377,-9.70617961883545,-8.199999809265137
12.710589408874512,-0.7106316685676575,-9.800000190734863
96.9974594116211,31.329296112060547,-9.40000057220459
11.71057415008545,-0.859970211982727,-9.800000190734863
121.89075469970703,16.480262756347656,-9.800000190734863
45.48894500732422,-7.775561332702637,-9.800000190734863
85.55136108398438,-41.35710525512695,-11.0
91.04468536376953,11.663082122802734,-10.199999809265137
11.736940383911133,-0.34834396839141846,-9.800000190734863
106.30722045898438,-1.855597734451294,-10.40000057220459
106.61251831054688,-1.4886870384216309,-10.0
15.330639839172363,-9.955821990966797,-8.40000057220459
46.71285629272461,-7.64951753616333,-9.800000190734863
28.234920501708984,-7.039749622344971,-9.800000190734863
46.16902542114258,-7.560461521148682,-8.800000190734863
12.641870498657227,-1.128255844116211,-9.800000190734863
28.841590881347656,-7.084168434143066,-9.600000381469727
15.590140342712402,-10.00868034362793,-8.199999809265137
12.419537544250488,-0.6074162125587463,-9.800000190734863
58.436119079589844,-27.001253128051758,-9.199999809265137
11.355615615844727,-0.8339036703109741,-9.600000381469727
77.4471435546875,28.802305221557617,-7.800000190734863
12.727163314819336,-0.28881949186325073,-10.0
12.059344291687012,-1.0126506090164185,-9.600000381469727
41.506431579589844,-16.266178131103516,-9.199999809265137
11.668368339538574,-0.040730420500040054,-9.600000381469727
15.32222843170166,-9.950359344482422,-7.800000190734863
41.43349838256836,-16.237594604492188,-9.800000190734863
11.650545120239258,-1.1423449516296387,-9.600000381469727
11.618821144104004,-0.46665963530540466,-9.600000381469727
11.607721328735352,-0.6896251440048218,-9.40000057220459
42.39775085449219,-16.786441802978516,-8.800000190734863
15.237079620361328,-9.970855712890625,-8.600000381469727
11.696189880371094,-1.0850218534469604,-9.600000381469727
11.914247512817383,-0.33279478549957275,-9.600000381469727
11.329080581665039,-1.0908654928207397,-9.600000381469727
46.74993896484375,-7.823249340057373,-9.800000190734863
41.810184478759766,-16.385217666625977,-11.199999809265137
45.81503677368164,-7.831300735473633,-11.0
11.706130027770996,-0.08172545582056046,-9.800000190734863
11.605033874511719,-1.2607090473175049,-9.40000057220459
42.20782470703125,-16.54104995727539,-10.199999809265137
12.399381637573242,-0.9323133826255798,-10.0
11.628029823303223,-0.060884732753038406,-9.800000190734863
42.42194747924805,-16.624963760375977,-9.600000381469727
45.3443489074707,-7.019670486450195,-8.600000381469727
45.90814208984375,-7.271129131317139,-10.0
11.338001251220703,-1.2316999435424805,-9.600000381469727
11.664957046508789,-0.28508517146110535,-9.600000381469727
11.664957046508789,-0.28508517146110535,-9.600000381469727
83.03412628173828,-40.67795944213867,-9.199999809265137
11.693700790405273,-0.7152167558670044,-9.800000190734863
89.86550903320312,11.5120267868042,-10.40000057220459
11.676486015319824,-0.8984559178352356,-9.800000190734863
44.90530014038086,-7.675796985626221,-9.800000190734863
96.9974594116211,31.329296112060547,-9.600000381469727
11.690655708312988,-0.5104246139526367,-9.600000381469727
11.58506965637207,-0.8710850477218628,-9.600000381469727
11.658236503601074,-1.0609817504882812,-9.800000190734863
40.51053237915039,-16.44960594177246,-9.199999809265137
83.11992645263672,-40.181705474853516,-9.0
11.707501411437988,-0.9008423686027527,-9.800000190734863
11.671828269958496,-0.5096025466918945,-9.800000190734863
11.429572105407715,-0.6590244174003601,-9.800000190734863
41.01106262207031,-16.652851104736328,-9.199999809265137
45.16640090942383,-8.045354843139648,-10.0
11.66115665435791,-0.7132262587547302,-9.600000381469727
11.648514747619629,-0.8963035941123962,-9.600000381469727
14.459639549255371,-0.9350621104240417,-9.800000190734863
11.280710220336914,-1.0266242027282715,-9.600000381469727
31.300350189208984,-20.094444274902344,-8.800000190734863
14.284114837646484,-9.853940963745117,-8.40000057220459
58.98558044433594,-28.13465118408203,-9.0
79.37564849853516,23.512117385864258,-9.40000057220459
11.435847282409668,-0.5393003821372986,-9.600000381469727
12.675470352172852,-0.4647880494594574,-9.800000190734863
58.69091033935547,-27.49280548095703,-8.800000190734863
27.204227447509766,-7.289344310760498,-9.600000381469727
27.519182205200195,-7.270874977111816,-9.800000190734863
81.1082534790039,24.02533531188965,-9.0
14.239686012268066,-9.970724105834961,-8.199999809265137
14.274404525756836,-9.920958518981934,-8.40000057220459
45.44415283203125,-8.094830513000488,-10.600000381469727
31.11871337890625,-20.208703994750977,-8.40000057220459
13.919737815856934,-1.095506191253662,-9.800000190734863
13.912824630737305,-1.0949621200561523,-10.0
57.92048645019531,-27.62662696838379,-8.800000190734863
14.292724609375,-9.859881401062012,-8.199999809265137
12.629362106323242,-1.2605769634246826,-9.800000190734863
14.511838912963867,-10.011037826538086,-8.0
40.845916748046875,-16.585792541503906,-8.800000190734863
44.88648223876953,-7.672579765319824,-10.199999809265137
27.288795471191406,-6.9558210372924805,-9.600000381469727
27.003265380859375,-6.883039951324463,-9.800000190734863
13.931280136108398,-0.8276698589324951,-9.800000190734863
13.938202857971191,-0.8280811905860901,-9.800000190734863
40.82407760620117,-16.57692527770996,-9.199999809265137
40.144439697265625,-16.300952911376953,-9.0
26.999048233032227,-7.032718658447266,-9.600000381469727
11.915900230407715,-1.0844309329986572,-9.600000381469727
14.533793449401855,-10.101239204406738,-8.600000381469727
14.25270938873291,-9.979843139648438,-8.199999809265137
11.399609565734863,-1.057508945465088,-10.0
40.77008819580078,-16.555002212524414,-9.0
14.490164756774902,-10.146110534667969,-8.199999809265137
14.279298782348633,-9.924360275268555,-8.199999809265137
41.3563117980957,-16.961444854736328,-9.800000190734863
14.373332977294922,-10.139259338378906,-8.0
45.408626556396484,-8.088501930236816,-9.600000381469727
11.741829872131348,-0.3279787003993988,-9.600000381469727
58.212791442871094,-27.268836975097656,-8.800000190734863
45.52174758911133,-7.781167507171631,-8.800000190734863
12.383560180664062,-0.36753517389297485,-10.199999809265137
38.95548629760742,-15.818168640136719,-9.0
38.95548629760742,-15.818168640136719,-9.0
113.050048828125,-0.19730958342552185,-10.199999809265137
44.29124069213867,-7.889465808868408,-10.0
11.58506965637207,-0.8710850477218628,-9.800000190734863
11.596102714538574,-0.7092474699020386,-9.800000190734863
96.47698211669922,31.16118812561035,-9.800000190734863
39.80696487426758,-16.733291625976562,-9.199999809265137
97.05318450927734,31.3472957611084,-10.0
11.705276489257812,-0.4905960261821747,-9.600000381469727
11.71938705444336,-0.34782299399375916,-9.800000190734863
88.0801010131836,11.283310890197754,-9.600000381469727
11.682389259338379,-0.6736016869544983,-9.800000190734863
103.74657440185547,-2.354337215423584,-9.600000381469727
76.74656677246094,28.541765213012695,-9.40000057220459
11.662660598754883,-0.8973920345306396,-9.800000190734863
44.299339294433594,-7.8909077644348145,-9.600000381469727
11.649859428405762,-1.101235032081604,-9.600000381469727
11.569958686828613,-1.052947759628296,-9.600000381469727
26.232467651367188,-7.3736066818237305,-9.800000190734863
76.71185302734375,28.528854370117188,-9.600000381469727
11.662383079528809,-0.6928726434707642,-9.800000190734863
11.648514747619629,-0.8963035941123962,-9.600000381469727
57.4168586730957,-27.756366729736328,-9.199999809265137
11.4116792678833,-0.9181610941886902,-9.600000381469727
76.19361114501953,28.336122512817383,-9.40000057220459
11.628219604492188,-1.0787163972854614,-9.600000381469727
11.428404808044434,-0.6789717674255371,-9.800000190734863
12.37722110748291,-0.5404006838798523,-9.800000190734863
11.691906929016113,-1.0846245288848877,-9.600000381469727
39.547935485839844,-16.624406814575195,-9.0
11.604874610900879,-0.5472715497016907,-9.600000381469727
43.87861633300781,-8.132413864135742,-10.0
77.20874786376953,28.101659774780273,-9.199999809265137
75.98448181152344,27.95682144165039,-9.0
26.329853057861328,-7.203026294708252,-9.40000057220459
56.842994689941406,-27.847068786621094,-9.0
40.06874465942383,-16.843334197998047,-9.199999809265137
11.665183067321777,-0.5501155853271484,-9.600000381469727
12.620254516601562,-1.3487149477005005,-9.800000190734863
11.730020523071289,-0.532656729221344,-9.800000190734863
43.90270233154297,-8.13687801361084,-10.40000057220459
12.33565616607666,-1.231261134147644,-10.0
11.549819946289062,-1.2547109127044678,-9.600000381469727
82.64180755615234,-40.48576354980469,-9.600000381469727
38.661598205566406,-16.2518253326416,-9.600000381469727
77.6642837524414,23.00518798828125,-10.600000381469727
45.15229415893555,-8.042842864990234,-10.199999809265137
25.821613311767578,-7.453019142150879,-9.600000381469727
26.358171463012695,-7.0626444816589355,-9.800000190734863
26.38266372680664,-6.9705939292907715,-9.600000381469727
39.98817443847656,-16.809465408325195,-9.600000381469727
39.81260681152344,-16.73566246032715,-9.600000381469727
11.755005836486816,-0.9251382350921631,-9.800000190734863
11.673428535461426,-1.2681390047073364,-9.800000190734863
11.344829559326172,-1.292578935623169,-9.800000190734863
11.670306205749512,-0.2648361027240753,-9.600000381469727
43.932151794433594,-8.142335891723633,-10.40000057220459
11.595721244812012,-1.300667405128479,-10.0
40.727046966552734,-16.953018188476562,-12.0
11.526163101196289,-1.4560917615890503,-9.800000190734863
11.625717163085938,-1.4480583667755127,-9.600000381469727
27.406261444091797,-7.703544616699219,-8.800000190734863
11.279769897460938,-1.4449704885482788,-9.600000381469727
13.285698890686035,-1.3260879516601562,-9.600000381469727
14.120603561401367,-1.3099277019500732,-10.199999809265137
14.120603561401367,-1.3099277019500732,-10.199999809265137
38.5144157409668,-16.74652862548828,-9.199999809265137
11.676486015319824,-0.8984559178352356,-9.800000190734863
43.06597900390625,-7.981800556182861,-9.800000190734863
11.418994903564453,-0.8786430954933167,-9.800000190734863
11.656366348266602,-1.0813275575637817,-9.600000381469727
11.691906929016113,-1.0846245288848877,-9.800000190734863
11.693700790405273,-0.7152167558670044,-9.800000190734863
80.65560150146484,-40.56550216674805,-9.0
155.26768493652344,-80.1395492553711,-8.199999809265137
43.28275680541992,-7.709826946258545,-9.800000190734863
49.35875701904297,28.958580017089844,-8.800000190734863
11.655970573425293,-1.266242504119873,-9.800000190734863
80.48339080810547,-39.9522590637207,-8.40000057220459
58.38796615600586,-3.366626024246216,-10.40000057220459
56.92251205444336,-27.886022567749023,-8.800000190734863
11.648514747619629,-0.8963035941123962,-9.800000190734863
11.630084991455078,-1.0584197044372559,-9.800000190734863
13.904024124145508,-1.0698554515838623,-9.800000190734863
13.58015251159668,-0.7830259799957275,-9.800000190734863
112.0930404663086,-0.19563929736614227,-9.0
78.21956634521484,23.169668197631836,-9.199999809265137
29.138994216918945,-20.101625442504883,-8.0
11.720207214355469,-0.7168379426002502,-9.800000190734863
38.94020462036133,-16.60938835144043,-8.800000190734863
88.37726593017578,11.321378707885742,-11.199999809265137
56.8795051574707,-27.864953994750977,-8.800000190734863
25.54120635986328,-7.565642356872559,-9.800000190734863
75.83753204345703,28.656591415405273,-10.0
78.0648193359375,23.56913948059082,-10.0
11.673428535461426,-1.2681390047073364,-9.600000381469727
25.40949249267578,-7.142279148101807,-9.199999809265137
39.2139892578125,-16.726167678833008,-9.0
43.94339370727539,-8.144420623779297,-10.199999809265137
39.05510330200195,-16.981626510620117,-9.40000057220459
58.129642486572266,-2.5379927158355713,-10.40000057220459
51.059993743896484,30.317176818847656,-10.0
11.706114768981934,-0.4701656997203827,-9.600000381469727
11.523604393005371,-1.4762064218521118,-9.800000190734863
13.53545093536377,-1.3510165214538574,-9.800000190734863
39.064857482910156,-16.904855728149414,-9.40000057220459
57.487545013427734,-28.537036895751953,-6.800000190734863
25.12438201904297,-7.062138080596924,-9.199999809265137
14.483210563659668,-1.267115592956543,-9.40000057220459
39.635169982910156,-17.151653289794922,-9.600000381469727
11.877888679504395,-1.311329960823059,-9.600000381469727
11.701262474060059,-0.34728506207466125,-9.800000190734863
37.90530014038086,-16.167964935302734,-8.800000190734863
11.36756420135498,-0.4565681219100952,-9.800000190734863
25.422094345092773,-6.9546918869018555,-9.199999809265137
25.068851470947266,-7.235745906829834,-10.0
11.908439636230469,-0.4991110861301422,-9.40000057220459
11.555721282958984,-1.2961807250976562,-9.800000190734863
39.131690979003906,-16.691064834594727,-9.40000057220459
11.903800010681152,-1.5460323095321655,-9.800000190734863
42.125579833984375,-7.200651168823242,-10.40000057220459
39.07090759277344,-16.665138244628906,-9.600000381469727
45.30642318725586,-8.642655372619629,-9.600000381469727
43.92521286010742,-7.824265956878662,-10.800000190734863
11.574655532836914,-1.1145116090774536,-9.600000381469727
44.099979400634766,-8.572159767150879,-10.199999809265137
37.963226318359375,-16.192672729492188,-9.600000381469727
11.7343168258667,-0.5328518152236938,-10.199999809265137
11.883766174316406,-0.9144052267074585,-9.800000190734863
11.56899356842041,-1.4820208549499512,-9.800000190734863
11.56899356842041,-1.4820208549499512,-9.800000190734863
86.88665771484375,11.130426406860352,-9.40000057220459
11.676486015319824,-0.8984559178352356,-9.800000190734863
74.64559936523438,28.206195831298828,-9.199999809265137
11.691132545471191,-0.7560309767723083,-9.800000190734863
11.659028053283691,-1.1021016836166382,-9.600000381469727
94.47279357910156,31.24386215209961,-9.600000381469727
11.600598335266113,-0.8722526431083679,-9.600000381469727
11.647027969360352,-1.2652710676193237,-9.600000381469727
75.32431030273438,28.012834548950195,-9.600000381469727
11.7069091796875,-1.1066278219223022,-9.800000190734863
11.591875076293945,-1.095753788948059,-9.800000190734863
11.292173385620117,-1.067423701286316,-9.600000381469727
24.16045570373535,-7.156646251678467,-9.40000057220459
11.607656478881836,-0.9135416150093079,-9.600000381469727
24.158580780029297,-7.156090259552002,-9.600000381469727
11.29095458984375,-1.2265890836715698,-9.800000190734863
125.46947479248047,-48.41459655761719,-8.800000190734863
11.61038875579834,-0.7304631471633911,-9.600000381469727
11.722847938537598,-0.9226073622703552,-9.800000190734863
11.565300941467285,-1.2563927173614502,-9.800000190734863
11.730932235717773,-0.5121831297874451,-9.800000190734863
41.77946472167969,-7.743359565734863,-9.600000381469727
11.735893249511719,-0.7383592128753662,-9.800000190734863
24.44880485534668,-7.056778430938721,-9.600000381469727
11.683915138244629,-1.2899152040481567,-9.800000190734863
42.43455123901367,-8.094817161560059,-9.800000190734863
111.41477966308594,-0.19445550441741943,-10.800000190734863
74.63468933105469,28.202072143554688,-9.199999809265137
42.700199127197266,-8.300070762634277,-10.0
12.332590103149414,-1.4051198959350586,-9.600000381469727
38.053829193115234,-17.02228355407715,-9.40000057220459
75.2640609741211,29.495635986328125,-9.40000057220459
24.875980377197266,-7.652844429016113,-9.800000190734863
37.24086380004883,-16.658628463745117,-9.40000057220459
42.39738464355469,-7.857884407043457,-9.800000190734863
55.89764404296875,-28.113557815551758,-9.40000057220459
37.65058135986328,-16.605871200561523,-8.199999809265137
13.295912742614746,-1.3271074295043945,-9.800000190734863
13.302519798278809,-1.3277668952941895,-9.600000381469727
77.25275421142578,23.323963165283203,-10.199999809265137
11.556550979614258,-1.5009326934814453,-9.600000381469727
55.1242790222168,-27.724597930908203,-9.0
11.660569190979004,-1.4523993730545044,-9.800000190734863
11.64419174194336,-0.6713992953300476,-9.800000190734863
36.564945220947266,0.1276361495256424,-10.199999809265137
43.02223587036133,-7.973693370819092,-8.800000190734863
41.85436248779297,-7.455391883850098,-11.0
11.69698429107666,-0.4697989821434021,-9.600000381469727
13.039266586303711,-0.8203604221343994,-10.0
13.638733863830566,-0.8580756783485413,-10.199999809265137
23.910634994506836,-7.538987159729004,-8.40000057220459
11.536453247070312,-1.4983223676681519,-9.40000057220459
11.608914375305176,-1.5077334642410278,-9.40000057220459
11.939573287963867,-0.5004159808158875,-9.800000190734863
24.68797492980957,-7.453733444213867,-8.800000190734863
37.418914794921875,-16.503692626953125,-10.0
12.979193687438965,-0.7256489992141724,-10.199999809265137
38.36067199707031,-16.919055938720703,-9.199999809265137
42.40911102294922,-7.5542073249816895,-9.40000057220459
13.869450569152832,-0.8968963027000427,-9.600000381469727
37.755374908447266,-16.888778686523438,-10.0
12.6763277053833,-0.7087161540985107,-10.0
37.77271270751953,-16.65973663330078,-9.199999809265137
11.71098518371582,-0.3271171450614929,-9.800000190734863
11.71098518371582,-0.3271171450614929,-9.800000190734863
124.6718978881836,-48.85833740234375,-9.0
11.663558006286621,-1.1025298833847046,-9.800000190734863
11.682574272155762,-0.8784164786338806,-9.800000190734863
88.26297760009766,27.82918357849121,-9.800000190734863
11.638017654418945,-1.305411696434021,-9.800000190734863
86.28417205810547,11.053247451782227,-9.800000190734863
11.688050270080566,-1.1254302263259888,-9.800000190734863
76.67838287353516,23.150550842285156,-10.0
120.02315521240234,72.11711883544922,-8.199999809265137
11.705911636352539,-0.9212744235992432,-9.800000190734863
22.938159942626953,-7.056694030761719,-9.800000190734863
11.62631893157959,-1.0990097522735596,-9.800000190734863
11.37941837310791,-1.2562984228134155,-9.600000381469727
41.21026611328125,-7.86127233505249,-10.199999809265137
41.18257522583008,-8.005074501037598,-9.800000190734863
41.18405532836914,-8.154655456542969,-10.0
14.320169448852539,-2.34501576423645,-9.600000381469727
14.328178405761719,-2.346327066421509,-9.800000190734863
41.493812561035156,-7.915361404418945,-9.40000057220459
40.87775802612305,-7.945824146270752,-9.800000190734863
11.568102836608887,-1.0731395483016968,-9.600000381469727
11.640530586242676,-0.9365739822387695,-9.800000190734863
11.916359901428223,-1.484259843826294,-9.600000381469727
53.56763458251953,-27.64829444885254,-8.600000381469727
73.43087768554688,28.48193359375,-9.600000381469727
72.97068786621094,28.01079750061035,-9.199999809265137
36.739830017089844,-16.743289947509766,-9.199999809265137
12.592037200927734,-1.590742826461792,-9.600000381469727
40.87568283081055,-8.093595504760742,-10.0
54.353965759277344,-27.694700241088867,-9.0
11.609841346740723,-1.2612313032150269,-9.600000381469727
36.5122184753418,-16.63956069946289,-10.0
109.81806945800781,-0.19166870415210724,-8.40000057220459
54.646976470947266,-28.205381393432617,-10.0
23.205734252929688,-7.674556732177734,-9.199999809265137
93.12149047851562,30.79696273803711,-10.0
36.68988037109375,-16.72052574157715,-9.0
12.694604873657227,-0.9545113444328308,-10.0
73.78754425048828,27.88196563720703,-9.600000381469727
37.09593963623047,-16.98383140563965,-8.600000381469727
36.64316177368164,-17.164894104003906,-8.40000057220459
53.66274642944336,-26.989521026611328,-8.199999809265137
11.362441062927246,-1.4354089498519897,-9.600000381469727
77.38095092773438,23.6577091217041,-9.600000381469727
75.5801773071289,23.395952224731445,-9.199999809265137
23.605030059814453,-7.669732093811035,-9.40000057220459
23.06222152709961,-7.4044623374938965,-9.40000057220459
36.82374572753906,-16.781532287597656,-9.199999809265137
12.66303539276123,-0.796690046787262,-10.0
53.77278518676758,-27.398574829101562,-9.199999809265137
11.725732803344727,-0.6966363191604614,-10.0
52.478580474853516,-27.086191177368164,-8.800000190734863
36.237064361572266,-16.66716957092285,-9.40000057220459
11.593917846679688,-0.8921026587486267,-9.800000190734863
55.190242767333984,-27.75777244567871,-9.40000057220459
12.970804214477539,-1.2032641172409058,-9.800000190734863
13.870245933532715,-1.604840874671936,-9.800000190734863
13.863357543945312,-1.60404372215271,-9.800000190734863
11.90223503112793,-0.5196623206138611,-9.600000381469727
11.695273399353027,-0.5106261968612671,-9.600000381469727
23.221920013427734,-7.011105537414551,-9.199999809265137
11.879368782043457,-1.690683126449585,-9.800000190734863
36.88777542114258,-16.810710906982422,-8.40000057220459
12.602835655212402,-1.5027958154678345,-9.600000381469727
12.602835655212402,-1.5027958154678345,-9.600000381469727
11.659028053283691,-1.1021016836166382,-9.600000381469727
11.638017654418945,-1.305411696434021,-9.800000190734863
11.605367660522461,-1.3017494678497314,-9.600000381469727
11.668707847595215,-0.9388410449028015,-9.800000190734863
35.754844665527344,-16.748775482177734,-9.0
11.614107131958008,-1.467201590538025,-9.600000381469727
11.624382972717285,-1.1192997694015503,-9.600000381469727
82.85026550292969,-56.093788146972656,-7.800000190734863
46.277008056640625,28.804868698120117,-8.40000057220459
46.55291748046875,28.976606369018555,-8.199999809265137
158.70420837402344,15.840773582458496,-10.0
35.529850006103516,-16.643381118774414,-9.199999809265137
114.24848175048828,-58.21244812011719,-8.0
82.18592834472656,-56.27381896972656,-8.600000381469727
40.014198303222656,-7.923017501831055,-10.0
53.080833435058594,-27.86803436279297,-8.800000190734863
35.554988861083984,-16.6551570892334,-9.0
11.591099739074707,-1.4232069253921509,-9.800000190734863
22.565614700317383,-7.114904403686523,-9.600000381469727
35.72407150268555,-16.73436164855957,-9.199999809265137
35.464046478271484,-16.61255645751953,-8.800000190734863
72.4326400756836,28.094741821289062,-9.40000057220459
72.53025817871094,27.841733932495117,-9.800000190734863
12.613031387329102,-1.2589468955993652,-9.800000190734863
22.253877639770508,-7.230716705322266,-9.600000381469727
22.278982162475586,-7.152992248535156,-9.600000381469727
11.640530586242676,-0.9365739822387695,-9.600000381469727
100.04458618164062,-2.27032732963562,-9.600000381469727
39.89759826660156,-8.1172513961792,-10.0
53.07158660888672,-27.392263412475586,-9.199999809265137
40.313331604003906,-7.982247829437256,-10.0
21.96940803527832,-7.138286590576172,-9.600000381469727
13.498878479003906,-1.609642505645752,-9.800000190734863
13.786507606506348,-1.692768931388855,-9.800000190734863
11.249418258666992,-1.2817081212997437,-9.600000381469727
35.860477447509766,-16.79825782775879,-10.0
21.994157791137695,-7.061545372009277,-9.199999809265137
74.00493621826172,27.964107513427734,-9.40000057220459
35.818878173828125,-16.855070114135742,-8.600000381469727
22.479970932006836,-7.434533596038818,-9.800000190734863
21.964893341064453,-7.563112258911133,-9.199999809265137
22.555034637451172,-7.678353309631348,-9.199999809265137
11.307390213012695,-0.6717821955680847,-9.199999809265137
53.571205139160156,-28.125484466552734,-10.199999809265137
22.103208541870117,-7.438545227050781,-9.800000190734863
75.44957733154297,23.067230224609375,-9.199999809265137
76.22831726074219,23.596586227416992,-10.0
11.345924377441406,-0.6939458847045898,-10.0
40.59366989135742,-8.03775691986084,-10.0
40.28754425048828,-7.977141380310059,-10.40000057220459
11.520942687988281,-1.4554322957992554,-9.40000057220459
40.611297607421875,-8.04124641418457,-9.0
40.53620147705078,-8.247177124023438,-9.600000381469727
14.45615005493164,-1.3919677734375,-9.800000190734863
11.977954864501953,-0.7116210460662842,-9.800000190734863
11.855367660522461,-1.1206612586975098,-9.40000057220459
39.36897659301758,-8.009702682495117,-10.600000381469727
35.4904899597168,-16.85210609436035,-8.800000190734863
13.834381103515625,-1.088788390159607,-9.800000190734863
11.004610061645508,-1.6053977012634277,-9.600000381469727
13.253922462463379,-1.0431054830551147,-9.800000190734863
11.496085166931152,-1.6770961284637451,-9.40000057220459
35.60407257080078,-0.06214083731174469,-10.0
35.31371307373047,-0.06163406744599342,-10.40000057220459
35.31371307373047,-0.06163406744599342,-10.40000057220459
11.663558006286621,-1.1025298833847046,-9.800000190734863
11.635722160339355,-1.3257218599319458,-9.600000381469727
11.611528396606445,-1.4874696731567383,-9.800000190734863
11.673279762268066,-0.9392089247703552,-9.600000381469727
34.84101486206055,-16.842788696289062,-9.0
11.605367660522461,-1.3017494678497314,-9.800000190734863
34.563350677490234,-16.708560943603516,-9.0
21.226177215576172,-7.433295726776123,-9.40000057220459
11.631097793579102,-1.099461555480957,-9.800000190734863
83.53174591064453,11.293925285339355,-9.800000190734863
83.22991180419922,11.2531156539917,-10.199999809265137
21.040430068969727,-7.080880641937256,-9.40000057220459
21.053850173950195,-6.962889671325684,-9.40000057220459
111.82506561279297,58.70941925048828,-9.40000057220459
106.33378601074219,-0.18558749556541443,-9.800000190734863
11.675623893737793,-1.2477631568908691,-9.800000190734863
11.625772476196289,-0.8741455078125,-9.800000190734863
71.77742004394531,28.129236221313477,-9.800000190734863
34.8333740234375,-16.839096069335938,-9.40000057220459
39.352203369140625,-7.7919392585754395,-10.0
39.39243698120117,-8.014474868774414,-9.800000190734863
21.617237091064453,-7.149211883544922,-9.199999809265137
13.777456283569336,-1.7649312019348145,-9.800000190734863
34.82700729370117,-16.836017608642578,-8.199999809265137
